NumeroOrden,AñoOrden,MesOrden,FechaOrden,TipoOrdendeCompra,CodigoProveedor,Proveedor,FormaPago,TipodeCambio,Moneda,CodigoMaterial,DescripcionMaterial,Cantidad,ValorUnitario,ValorTotal,Unidad,EstadoOrdendeCompra
321,2022,Diciembre,27/12/2022 00:00,NORMAL,10155,LAS YUNGAS SPA,60 DIAS C/FACTURA,879.19,DOLAR,BOAM1157,BOLSA CAMISA 830X630 TIPO AM MICRO P. 03% SIN LOGO (TH82) LIFE S.,88,10700,941600,UNI,APROBADA
322,2022,Diciembre,28/12/2022 00:00,NORMAL,135,QUIMICA ITALQUIM,75 DIAS C/FACTURA,876.75,DOLAR,QUQU1127,DETERFRUT BE,100,9100,910000,LTS,APROBADA
323,2022,Diciembre,28/12/2022 00:00,GENERAL,575,SERVICIOS AGRICOLAS ELISEO LTDA.,30 DIAS C/FACTURA,876.75,PESOS,NULL,ARRIENDO DE NEBULIZADOR TURBO(4HECTAREAS),33,16600,547800,NULL,PENDIENTE
324,2022,Diciembre,28/12/2022 00:00,GENERAL,103679,INVERSIONES Y SERVICIOS INFORMATICOS ARKADIOS LTDA,CONTADO,876.75,UNIDAD DE FOMENTO,NULL,MATENIMIENTO Y SOPORTE-NOV,94,11500,1081000,NULL,APROBADA
324,2022,Diciembre,28/12/2022 00:00,GENERAL,103679,INVERSIONES Y SERVICIOS INFORMATICOS ARKADIOS LTDA,CONTADO,876.75,UNIDAD DE FOMENTO,NULL,MANTENIMIENTO Y SOPORTE-DIC,8,19900,159200,NULL,APROBADA
325,2022,Diciembre,28/12/2022 00:00,NORMAL,367,ADHEMAK LTDA,60 DIAS C/FACTURA,876.75,PESOS,CTCT1146,CINTILLO SAMS SUMMIT COTTON CANDY 600X060 MM T22-23,177,6500,1150500,UNI,APROBADA
325,2022,Diciembre,28/12/2022 00:00,NORMAL,367,ADHEMAK LTDA,60 DIAS C/FACTURA,876.75,PESOS,CTCT1147,CINTILLO SAMS SUMMIT CANDY HEARTS 600X060 MM T22-23,46,14200,653200,UNI,APROBADA
326,2022,Diciembre,28/12/2022 00:00,NORMAL,10236,TRUPAL S.A,120 DIAS C/FACTURA,876.75,DOLAR,PECJ1138,CAJA CTN 406X608X117/123 MAQ/ENJOY GRAPES T22-23,1,19700,19700,UNI,APROBADA
327,2022,Diciembre,29/12/2022 00:00,NORMAL,10236,TRUPAL S.A,120 DIAS C/FACTURA,856.76,DOLAR,PECJ1138,CAJA CTN 406X608X117/123 MAQ/ENJOY GRAPES T22-23,61,14400,878400,UNI,APROBADA
328,2022,Diciembre,29/12/2022 00:00,GENERAL,103731,SERVICIOS INTEGRALES SELLE.COM LTDA.,30 DIAS C/FACTURA,856.76,PESOS,NULL,CAMARAS FOTOGRAFICAS W800 ,89,11500,1023500,NULL,APROBADA
328,2022,Diciembre,29/12/2022 00:00,GENERAL,103731,SERVICIOS INTEGRALES SELLE.COM LTDA.,30 DIAS C/FACTURA,856.76,PESOS,NULL,LECTOR DE MEMORIA EXTERNO USB3.0,148,5600,828800,NULL,APROBADA
328,2022,Diciembre,29/12/2022 00:00,GENERAL,103731,SERVICIOS INTEGRALES SELLE.COM LTDA.,30 DIAS C/FACTURA,856.76,PESOS,NULL,ADAPTADOR UNIVERSAL DE CORRIENTE,79,12500,987500,NULL,APROBADA
329,2022,Diciembre,30/12/2022 00:00,GENERAL,572,SEACOM LTDA.,45 DIAS C/FACTURA,859.51,PESOS,NULL,MANTENCION IMPRESORA ZEBRA ZT230,86,11100,954600,NULL,PENDIENTE
330,2022,Diciembre,30/12/2022 00:00,GENERAL,598,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,15 DIAS C/FACTURA,859.51,PESOS,NULL,DIPLOMADO CIENCIAS DE DATOS PARA LA GESTI�N,176,3100,545600,NULL,PENDIENTE
331,2022,Diciembre,30/12/2022 00:00,GENERAL,103614,BRAYAN TORRES ACEVEDO,CONTADO,859.51,PESOS,NULL,REPARACION FALLA ELECTRICA,87,10700,930900,NULL,APROBADA
332,2022,Diciembre,29/12/2022 00:00,NORMAL,10269,VESCO CHILE,30 DIAS C/FACTURA,856.76,PESOS,P�IN0462,PANTALON CARGO POPLIN TALLA XXL,170,3800,646000,UNI,APROBADA
333,2023,Enero,03/01/2023 00:00,GENERAL,103680,MARIO ALONSO ADRIASOLA LEAL - CENTRO GASTRONIMICOS E.I.R.L,15 DIAS C/FACTURA,855.86,PESOS,NULL,NOCHES ESTADIA GABRIEL MAQUERA,98,11200,1097600,NULL,APROBADA
333,2023,Enero,03/01/2023 00:00,GENERAL,103680,MARIO ALONSO ADRIASOLA LEAL - CENTRO GASTRONIMICOS E.I.R.L,15 DIAS C/FACTURA,855.86,PESOS,NULL,NOCHES ESTADIA ANTONIETA BUSTAMANTE,24,16700,400800,NULL,APROBADA
334,2023,Enero,04/01/2023 00:00,NORMAL,293,COMERCIAL SENSITECH SOUTH AMERICA LTDA.,60 DIAS C/FACTURA,852.14,DOLAR,PATE1114,TERMOGRAFO TTGEO EAGLE EXTEND SU-60 DAY,165,3900,643500,UNI,APROBADA
334,2023,Enero,04/01/2023 00:00,NORMAL,293,COMERCIAL SENSITECH SOUTH AMERICA LTDA.,60 DIAS C/FACTURA,852.14,DOLAR,PATE1116,TERMOGRAFOS TT ULTRA FIT 16K AMB SU-SEN CHILE,146,4400,642400,UNI,APROBADA
335,2023,Enero,04/01/2023 00:00,GENERAL,720,COMERCIAL MAQUINET LTDA.,CONTADO,852.14,PESOS,NULL,REPARACION EXPRIMIDOR .AJUSTE Y MANTENCION GRAL,155,5500,852500,NULL,APROBADA
336,2023,Enero,04/01/2023 00:00,NORMAL,135,QUIMICA ITALQUIM,75 DIAS C/FACTURA,852.14,DOLAR,QUCE1129,CERA PRIMA FRESH 55-GL,169,2900,490100,LTS,APROBADA
337,2023,Enero,04/01/2023 00:00,NORMAL,10,CONTENENDORES SAN FERNANDO,60 DIAS C/FACTURA,852.14,DOLAR,CJPL1142,CAJA PLT 300X500X138/140 ABATIBLE PLUS CSF,1,19400,19400,UNI,APROBADA
338,2023,Enero,04/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,852.14,PESOS,ADST1523,ADH STICKER CABEZAL QILIN MORADO 18.00X9.00 TEMP 17-18,129,7800,1006200,UNI,APROBADA
339,2023,Enero,04/01/2023 00:00,GENERAL,103732,SALA CUNA CASCANUECES LIMITADA,15 DIAS C/FACTURA,852.14,PESOS,NULL,CONVENIO SALA CUNA DANIELA SOTO,176,1900,334400,NULL,PENDIENTE
340,2023,Enero,05/01/2023 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,855.1,PESOS,GNGN1108,FILM AUTOMATICO MAQUINA (12KG X UNI),42,15400,646800,UNI,APROBADA
340,2023,Enero,05/01/2023 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,855.1,PESOS,GNGN1109,FILM PREESTIRADO MANUAL (1.890 KG X UNI),130,7500,975000,UNI,APROBADA
341,2023,Enero,05/01/2023 00:00,GENERAL,103650,AGRICOLA MYR SPA.,CONTADO,855.1,PESOS,NULL,DESBROTE-DESHOJE PARRONES,192,1400,268800,NULL,PENDIENTE
341,2023,Enero,05/01/2023 00:00,GENERAL,103650,AGRICOLA MYR SPA.,CONTADO,855.1,PESOS,NULL,DESMALEZADO MANUAL,95,9700,921500,NULL,PENDIENTE
341,2023,Enero,05/01/2023 00:00,GENERAL,103650,AGRICOLA MYR SPA.,CONTADO,855.1,PESOS,NULL,DEASCHUPONADO ELIMINACION SIERPES,84,12100,1016400,NULL,PENDIENTE
341,2023,Enero,05/01/2023 00:00,GENERAL,103650,AGRICOLA MYR SPA.,CONTADO,855.1,PESOS,NULL,ARREGLO RACIMOS - PODA CEREZOS,75,12400,930000,NULL,PENDIENTE
342,2023,Enero,05/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,855.1,PESOS,ADST1677,ADH SWEETUMS FLAT PEACHES 1LBS 50X70MM T22-23,167,3900,651300,UNI,APROBADA
343,2023,Enero,05/01/2023 00:00,NORMAL,10245,PURA FRUIT COMPANY SA,60 DIAS C/FACTURA,855.1,DOLAR,PECJ1137,CAJA CTN 406X608X117/123 MAQ/PURA GESEX NEGRA GRAPES T22-23,125,8200,1025000,UNI,APROBADA
344,2023,Enero,05/01/2023 00:00,NORMAL,46,UNITED PLASTIC CORPORATION S.A.,C/F US$ AL 21/04-21/05-21/06,855.1,DOLAR,GNGN1114,ESPUMA EN CRUZ PARA CJS COSECHERA 400X600,37,16700,617900,UNI,APROBADA
344,2023,Enero,05/01/2023 00:00,NORMAL,46,UNITED PLASTIC CORPORATION S.A.,C/F US$ AL 21/04-21/05-21/06,855.1,DOLAR,GNGN1148,ESPUMA PARA CJS COSECHERA 400X600 SOLO FONDO,119,8900,1059100,UNI,APROBADA
345,2023,Enero,06/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,856.31,PESOS,ADST1668,ADHE SAMS SUMMIT S.CELEBRATION 3LBS 55X85 MM T22-23,47,15300,719100,UNI,APROBADA
345,2023,Enero,06/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,856.31,PESOS,ADST1669,ADHE SAMS SUMMIT CRIMSON SEEDLESS 3LBS 55X85 MM T22-23,166,3300,547800,UNI,APROBADA
345,2023,Enero,06/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,856.31,PESOS,ADST1670,ADHE SAMS SUMMIT TIMCO 3LBS 55X85 MM T22-23,3,19200,57600,UNI,APROBADA
345,2023,Enero,06/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,856.31,PESOS,ADST1671,ADHE SAMS SUMMIT ALLISON 3LBS 55X85 MM T22-23,21,18300,SIN REGISTRO,UNI,APROBADA
345,2023,Enero,06/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,856.31,PESOS,ADST1672,ADHE SAMS SUMMIT A.CRISP 3LBS 55X85 MM T22-23,67,13200,884400,UNI,APROBADA
345,2023,Enero,06/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,856.31,PESOS,ADST1673,ADHE SAMS SUMMIT COTTON CANDY 3LBS 55X85 MM T22-23,28,16300,456400,UNI,APROBADA
345,2023,Enero,06/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,856.31,PESOS,ADST1674,ADHE SAMS SUMMIT CANDY HEARTS 3LBS 55X85 MM T22-23,98,9900,970200,UNI,APROBADA
345,2023,Enero,06/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,856.31,PESOS,ADST1675,ADHE SAMS SUMMIT S.FAVORS 3LBS 55X85 MM T22-23,45,15700,706500,UNI,APROBADA
345,2023,Enero,06/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,856.31,PESOS,ADST1676,ADH STICKER ALDI 2 LBS A.CRISP 77X77 MM T22-23,46,16100,740600,UNI,APROBADA
346,2023,Enero,06/01/2023 00:00,GENERAL,575,SERVICIOS AGRICOLAS ELISEO LTDA.,CONTADO,856.31,PESOS,NULL,SERVICIO APLICACION TURBO ,1,20400,20400,NULL,PENDIENTE
347,2023,Enero,06/01/2023 00:00,NORMAL,182,CARTOCOR CHILE S.A.,120 DIAS C/FACTURA,856.31,DOLAR,CJCT1465,CAJA CTN 406X608X154/162 MAQ/P84-L SWEETUMS NE AMARILLOS (COSTCO) 22-23,22,18200,400400,UNI,APROBADA
348,2023,Enero,09/01/2023 00:00,NORMAL,367,ADHEMAK LTDA,60 DIAS C/FACTURA,846.38,PESOS,ADST1678,ADHE COSTCO SUMMIT CANDY HEARTS 3LBS 71X71MM T22-23,1,20700,20700,UNI,APROBADA
348,2023,Enero,09/01/2023 00:00,NORMAL,367,ADHEMAK LTDA,60 DIAS C/FACTURA,846.38,PESOS,CTCT1148,CINTILLO COSTCO SUMMIT C.HEARTS 3LBS 570X061 MM T22-23,171,3200,547200,UNI,APROBADA
349,2023,Enero,09/01/2023 00:00,GENERAL,103731,SERVICIOS INTEGRALES SELLE.COM LTDA.,30 DIAS C/FACTURA,846.38,PESOS,NULL,CAMARAS COMPACTAS SONY W800,140,5300,742000,NULL,APROBADA
350,2023,Enero,09/01/2023 00:00,GENERAL,103680,MARIO ALONSO ADRIASOLA LEAL - CENTRO GASTRONIMICOS E.I.R.L,CONTADO,846.38,PESOS,NULL,NOCHES ESTADIA  GABRIEL MAQUERA ,143,4700,672100,NULL,APROBADA
350,2023,Enero,09/01/2023 00:00,GENERAL,103680,MARIO ALONSO ADRIASOLA LEAL - CENTRO GASTRONIMICOS E.I.R.L,CONTADO,846.38,PESOS,NULL,NOCHES ESTADIA ANTONIETA BUSTAMANTE,121,7800,943800,NULL,APROBADA
351,2023,Enero,09/01/2023 00:00,NORMAL,182,CARTOCOR CHILE S.A.,120 DIAS C/FACTURA,846.38,DOLAR,CJCT1342,CAJA CTN 406X508X121/125 MAQ/P84-L GESEX NEGRA GRAPES T21-22,98,9500,931000,UNI,APROBADA
352,2023,Enero,10/01/2023 00:00,GENERAL,103733,QUIMICA MAGUEY LTDA,30 DIAS C/FACTURA,837.19,PESOS,NULL,NOVA INTERFOLIADA TORK D/H BCA,125,7400,925000,NULL,APROBADA
353,2023,Enero,10/01/2023 00:00,NORMAL,10155,LAS YUNGAS SPA,60 DIAS C/FACTURA,837.19,DOLAR,BOAM1157,BOLSA CAMISA 830X630 TIPO AM MICRO P. 03% SIN LOGO (TH82) LIFE S.,142,5300,752600,UNI,APROBADA
354,2023,Enero,10/01/2023 00:00,GENERAL,10328,DISTRIBUIDORA DANIEL BARAHONA LIMITADA,30 DIAS C/FACTURA,837.19,PESOS,NULL,COMPRA TONER ALTERNATIVO CF283-A,19,17900,340100,NULL,PENDIENTE
355,2023,Enero,10/01/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,837.19,PESOS,NULL,INSUMOS ASEO Y CAFETERIA,63,16700,1052100,NULL,APROBADA
356,2023,Enero,10/01/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,837.19,PESOS,NULL,INSUMOS OFICINA,2,19200,38400,NULL,APROBADA
357,2023,Enero,10/01/2023 00:00,NORMAL,721,IMICAR,120 DIAS C/FACTURA,837.19,DOLAR,CJCT1488,CAJA CTN 406X608X115/123 MAQ/P84-L ARTESANO 22-23,162,3800,615600,UNI,APROBADA
358,2023,Enero,10/01/2023 00:00,GENERAL,103693,ASESORIAS JT SPA,CONTADO,837.19,PESOS,NULL,FAENA ETIQUETADO PLU 4636,95,11300,1073500,NULL,APROBADA
359,2023,Enero,10/01/2023 00:00,GENERAL,505,AUTOMOTRIZ R Y R LTDA,CONTADO,837.19,PESOS,NULL,ARRIENDO CAMIONETA 15 DIAS APROX. SEGUN COTIZACION DEL 10 ENERO 2023,118,7500,885000,NULL,PENDIENTE
360,2023,Enero,10/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,837.19,PESOS,ADST1508,ADH STICKER CABEZAL QILIN CAROZOS 18.00X9.00 TEMP 17-18,97,10700,SIN REGISTRO,UNI,APROBADA
360,2023,Enero,10/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,837.19,PESOS,ADST1680,ADH COD BARRA GREEN SAMS 850045486013,149,4700,700300,UNI,APROBADA
360,2023,Enero,10/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,837.19,PESOS,ADST1681,ADH COD BARRA RED SAMS 850045486006,137,7300,1000100,UNI,APROBADA
360,2023,Enero,10/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,837.19,PESOS,ADST1682,ADH COD BARRA BLACK SAMS 850045486020,45,15200,684000,UNI,APROBADA
360,2023,Enero,10/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,837.19,PESOS,ADST1683,ADH COD BARRA COTTON CANDY SAMS 850045486037,1,19900,19900,UNI,APROBADA
360,2023,Enero,10/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,837.19,PESOS,ADST1684,ADH COD BARRA CANDY HEARTS SAMS 850045486044,47,14500,681500,UNI,APROBADA
361,2023,Enero,11/01/2023 00:00,NORMAL,514,SURAGRA S.A,90 DIAS C/FACTURA,833.73,DOLAR,BORA1335,BOLSA RACIMO Z.POUCH SOFT CLEAR #4636 T22-23,40,18100,724000,UNI,APROBADA
362,2023,Enero,11/01/2023 00:00,GENERAL,10246,AGENCIAS UNIVERSALES SA,CONTADO,833.73,PESOS,NULL,CONTENEDOR 40 RHC ,56,15100,845600,NULL,PENDIENTE
362,2023,Enero,11/01/2023 00:00,GENERAL,10246,AGENCIAS UNIVERSALES SA,CONTADO,833.73,PESOS,NULL,TRANSPORTE CONTENEDOR ,37,16900,625300,NULL,PENDIENTE
363,2023,Enero,11/01/2023 00:00,NORMAL,103720,REVENNA SOLUCION INDUSTRIAL SPA,30 DIAS C/FACTURA,833.73,PESOS,P�IN0293,TAPON AUDITIVO DES. STEELPRO SAFETY. CON CORD�N S2,1,20300,20300,UNI,APROBADA
364,2023,Enero,11/01/2023 00:00,NORMAL,10177,LOS TRES CASTILLOS,30 DIAS C/FACTURA,833.73,DOLAR,BOCA1126,BOLSA CAMISA 950X650 PERFORADA 0.3% USDA APPROVED,57,13500,769500,UNI,APROBADA
365,2023,Enero,12/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,825.67,PESOS,ADST1602,ADH STICKER H.E.B. RED SEEDLESS 30X30,6,19400,116400,UNI,APROBADA
365,2023,Enero,12/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,825.67,PESOS,ADST1603,ADH STICKER H.E.B. GREEN SEEDLESS 30X30,164,3800,623200,UNI,APROBADA
366,2023,Enero,12/01/2023 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,825.67,DOLAR,CJCT1495,CAJA CTN 406X608X115/123 MAQ/P84-L CANDY H. ALTA GSX 22-23,1,19800,19800,UNI,APROBADA
367,2023,Enero,13/01/2023 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,822.32,DOLAR,CJCT1342,CAJA CTN 406X508X121/125 MAQ/P84-L GESEX NEGRA GRAPES T21-22,86,10800,928800,UNI,APROBADA
368,2023,Enero,13/01/2023 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,822.32,PESOS,ADPA1103,ADH BLANCO  1.20X3.00 MAQUINA IMPRESORA,139,6900,959100,UNI,APROBADA
368,2023,Enero,13/01/2023 00:00,NORMAL,675,POLICART LTDA.,60 DIAS C/FACTURA,822.32,PESOS,ADST1475,ADH STICKERS CIRCULAR 5 CM YELLOW NECTARINES WMSC,153,3900,596700,UNI,APROBADA
369,2023,Enero,16/01/2023 00:00,NORMAL,10313,RESI-COR SPA,30 DIAS C/FACTURA,824.33,PESOS,CTCT1115,HUINCHA CARTON 1150X180 S/IMPRESION,131,6900,903900,UNI,APROBADA
370,2023,Enero,16/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,824.33,PESOS,ADST1508,ADH STICKER CABEZAL QILIN CAROZOS 18.00X9.00 TEMP 17-18,160,3500,560000,UNI,APROBADA
370,2023,Enero,16/01/2023 00:00,NORMAL,242,IMPRESOS AUTOADHESIVOS LIMITADA,60 DIAS C/FACTURA,824.33,PESOS,ADST1541,ADH STICKER GESEX CAB CJ PLASTICO 18.00X9.00 T18-19,116,7600,881600,UNI,APROBADA
371,2023,Enero,16/01/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,824.33,PESOS,NULL,MATERIALES DE ESCRITORIO,139,5600,778400,NULL,PENDIENTE
372,2023,Enero,16/01/2023 00:00,GENERAL,150,PRISA S.A.,30 DIAS C/FACTURA,824.33,PESOS,NULL,MATERIALES ASEO Y CAFETERIA,81,11800,955800,NULL,PENDIENTE
373,2023,Enero,16/01/2023 00:00,NORMAL,28,ENVASES IMPRESOS SPA,120 DIAS C/FACTURA,824.33,DOLAR,CJCT1153,CAJA CTN 300X400X128/133 MAQ/P84-L QILIN 22-23,134,7300,978200,UNI,APROBADA
374,2023,Enero,16/01/2023 00:00,GENERAL,568,APABLAZA Y SANTELICES LTDA.,30 DIAS C/FACTURA,824.33,PESOS,NULL,MUESTRAS ELISA,161,4900,788900,NULL,APROBADA
374,2023,Enero,16/01/2023 00:00,GENERAL,568,APABLAZA Y SANTELICES LTDA.,30 DIAS C/FACTURA,824.33,PESOS,NULL,MUESTRAS PCR ,141,4900,690900,NULL,APROBADA
375,2023,Enero,16/01/2023 00:00,GENERAL,10246,AGENCIAS UNIVERSALES SA,30 DIAS C/FACTURA,824.33,PESOS,NULL,CONTENEDOR 40 RHC,192,1800,345600,NULL,PENDIENTE
375,2023,Enero,16/01/2023 00:00,GENERAL,10246,AGENCIAS UNIVERSALES SA,30 DIAS C/FACTURA,824.33,PESOS,NULL,TRANSPORTE FATIMA - LINDEROS,105,8500,892500,NULL,PENDIENTE
376,2023,Enero,16/01/2023 00:00,GENERAL,175,AGRIC. LA HORNILLA,30 DIAS C/FACTURA,824.33,PESOS,NULL,SERVICIO PROCESO DE PACKING,180,1600,288000,NULL,PENDIENTE
376,2023,Enero,16/01/2023 00:00,GENERAL,175,AGRIC. LA HORNILLA,30 DIAS C/FACTURA,824.33,PESOS,NULL,SERVICIO PROCESO DE FRIO,191,1500,286500,NULL,PENDIENTE
377,2023,Enero,16/01/2023 00:00,NORMAL,10240,AGROFRESH CHILE COMERCIAL LTDA,60 DIAS C/FACTURA,824.33,DOLAR,QUCE1131,CERA VITAFRESH BOTANICALS SOFT FRUIT,130,6100,793000,LTS,APROBADA
377,2023,Enero,16/01/2023 00:00,NORMAL,10240,AGROFRESH CHILE COMERCIAL LTDA,60 DIAS C/FACTURA,824.33,DOLAR,QUQU1162,BIOFRUIT (ACIDO PARACETICO 15%),28,20300,568400,LTS,APROBADA
378,2023,Enero,16/01/2023 00:00,NORMAL,135,QUIMICA ITALQUIM,75 DIAS C/FACTURA,824.33,DOLAR,QUQU1139,PENBOTEC 400 SC,1,20500,20500,LTS,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0011,JABON LIQUIDO 5 LITROS,1,19400,19400,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0017,CLORO GEL,170,2800,476000,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0208,MARCADOR PERMANENTE NEGRO,1,20100,20100,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0218,CUADERNO UNIVIVERSITARIO  100 HJ M7 COLON,140,6400,896000,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0222,DESOD. AMB. AUTOM. RECARGA 175 GR CARICIAS DE ALGODON GLADE,61,14400,878400,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0228,PA�O MICROFIBRA X 5 M/USO 40X40,49,14500,710500,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0229,LUSTRAMUEBLE VIRGINIA,140,5600,784000,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0236,DESINFECTANTE AMB.360CC LYSOFORM AIRE MONTA�A,80,12100,968000,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0238,PANO DE SACUDIR AMARILLO 40X40 CMS SECOWASH,100,9800,980000,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0240,MOPA SECA PLANA MICROFIBRA VIRUTEX,31,17700,548700,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0266,CINTA SCOTCH ADH,89,11100,987900,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0274,BOLSA BASURA PLANA 10UND NEGRA 50X70 POLINASA,72,13800,993600,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0277,PORTAMINA,181,20800,3764800,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0284,ESCOBILLON PLASTICO VIRUTEX TRADICIONAL,37,15400,569800,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0298,DISPENSADOR JABON LIQUIDO,131,6300,825300,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0304,FUNDA PLASTICA OFICIO,10,18400,184000,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0311,PILA RECARGABLE AA,78,11400,889200,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0314,INSECTICIDA A/SOL 360 CC RAID,45,15900,715500,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0317,ENDULZANTE IANSA CERO K SUCRALOSA 350 M,102,11300,1152600,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0332,CALCULADORA ESCRITORIO,88,10800,950400,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0363,DISPENSADOR CINTA ADHESIVA,179,2400,429600,UNI,APROBADA
379,2023,Enero,16/01/2023 00:00,NORMAL,374,DIMERC S.A.,30 DIAS C/FACTURA,824.33,PESOS,P�IN0371,PILA RECARGABLE AAA,19,18200,345800,UNI,APROBADA
